Data for 500x500 matrix
id,width,height,value
6322,7,6,1
6323,2,4,6
6324,2,1,1
6325,7,4,8
6326,8,6,3
6327,2,7,1
6328,9,7,1
6329,8,5,10
6330,10,4,9
6331,4,7,8
6332,5,10,10
6333,10,4,9
6334,1,2,4
6335,4,6,5
6336,4,10,10
6337,4,3,6
6338,4,8,6
6339,8,5,1
6340,6,5,5
6341,3,2,2
6342,3,2,3
6343,3,3,6
6344,6,5,9
6345,7,7,9
6346,4,4,4
6347,4,10,7
6348,3,4,9
6349,2,10,5
6350,5,1,10
6351,1,9,8
6352,10,10,8
6353,10,8,9
6354,9,7,4
6355,6,7,10
6356,9,5,5
6357,7,8,3
6358,2,9,1
6359,6,4,9
6360,10,6,8
6361,2,6,8
6362,1,3,10
6363,1,1,9
6364,3,3,7
6365,5,3,4
6366,4,3,9
6367,6,1,10
6368,5,2,9
6369,3,3,5
6370,8,2,5
6371,8,1,4
6372,9,6,5
6373,3,10,4
6374,7,2,8
6375,4,3,4
6376,8,8,4
6377,10,10,4
6378,7,7,2
6379,6,2,6
6380,7,8,10
6381,1,7,1
6382,10,6,3
6383,10,5,9
6384,7,2,3
6385,3,8,10
6386,10,9,10
6387,8,10,4
6388,5,6,3
6389,2,8,2
6390,5,4,3
6391,3,10,3
6392,3,10,9
6393,5,8,6
6394,5,2,8
6395,2,4,3
6396,3,8,10
6397,3,8,1
6398,6,7,1
6399,10,3,3
6400,2,9,6
6401,4,5,5
6402,6,6,5
6403,4,2,6
6404,2,2,2
6405,9,4,5
6406,8,3,8
6407,3,8,8
6408,4,5,4
6409,6,2,7
6410,1,4,2
6411,3,7,6
6412,6,3,6
6413,2,9,4
6414,3,10,8
6415,3,1,6
6416,2,2,2
6417,9,7,2
6418,7,7,7
6419,3,5,5
6420,9,8,5
6421,1,5,10
6422,8,9,6
6423,9,6,2
6424,5,6,4
6425,6,10,3
6426,9,9,2
6427,7,2,7
6428,2,9,3
6429,10,3,9
6430,6,8,8
6431,3,1,7
6432,3,1,8
6433,10,3,10
6434,10,2,2
6435,3,1,4
6436,2,2,4
6437,1,8,5
6438,7,1,10
6439,2,7,5
6440,9,1,3
6441,10,3,2
6442,4,6,1
6443,9,4,9
6444,2,9,8
6445,6,3,8
6446,7,8,5
6447,10,7,1
6448,4,10,7
6449,4,3,4
6450,4,10,4
6451,5,7,1
6452,5,3,6
6453,7,8,1
6454,4,5,6
6455,10,7,1
6456,1,2,5
6457,10,8,9
6458,6,2,2
6459,7,5,5
6460,5,2,4
6461,8,1,8
6462,4,7,9
6463,10,8,9
6464,5,1,10
6465,1,3,2
6466,9,4,4
6467,1,1,7
6468,9,2,8
6469,4,9,2
6470,3,8,1
6471,4,8,3
6472,4,7,3
6473,6,5,6
6474,9,3,3
6475,8,9,3
6476,10,1,9
6477,5,7,9
6478,5,7,1
6479,6,7,10
6480,5,3,5
6481,6,1,8
6482,7,10,9
6483,6,7,1
6484,1,4,2
6485,2,6,5
6486,6,4,1
6487,8,8,7
6488,9,2,9
6489,3,2,6
6490,3,2,3
6491,8,10,10
6492,9,3,7
6493,3,6,7
6494,5,5,8
6495,7,8,1
6496,8,1,8
6497,4,10,1
6498,6,9,9
6499,3,2,8
6500,8,8,2
6501,4,7,9
6502,8,5,10
6503,1,4,5
6504,9,7,2
6505,8,4,6
6506,4,9,2
6507,8,9,2
6508,3,9,1
6509,9,8,7
6510,10,5,9
6511,4,7,9
6512,10,4,7
6513,2,2,6
6514,5,7,8
6515,8,8,2
6516,7,7,6
6517,7,1,9
6518,7,6,6
6519,7,7,4
6520,6,1,6
6521,7,1,6
6522,5,7,9
6523,10,7,8
6524,3,2,1
6525,3,8,9
6526,10,10,8
6527,4,1,3
6528,8,4,5
6529,5,10,10
6530,8,1,9
6531,1,9,6
6532,6,7,5
6533,9,9,4
6534,10,1,1
6535,10,6,3
6536,3,5,9
6537,4,9,7
6538,8,9,1
6539,1,8,6
6540,1,1,5
6541,3,4,8
6542,6,5,6
6543,7,6,8
6544,3,2,5
6545,2,1,4
6546,10,10,4
6547,4,3,6
6548,3,9,8
6549,7,1,3
6550,5,8,6
6551,7,1,9
6552,8,2,4
6553,10,5,3
6554,8,1,4
6555,2,2,5
6556,4,7,2
6557,8,8,3
6558,7,10,3
6559,8,9,8
6560,2,3,7
6561,4,9,7
6562,8,5,5
6563,8,10,5
6564,5,10,1
6565,10,3,7
6566,10,10,9
6567,8,7,9
6568,2,4,10
6569,8,1,1
6570,7,9,5
6571,10,8,7
6572,5,10,7
6573,9,3,1
6574,1,2,4
6575,6,6,3
6576,7,5,9
6577,7,9,4
6578,6,7,5
6579,4,3,4
6580,10,4,6
6581,4,8,8
6582,8,6,5
6583,8,2,1
6584,8,4,1
6585,6,5,10
6586,5,9,3
6587,9,9,3
6588,2,6,4
6589,6,2,6
6590,3,4,7
6591,4,3,2
6592,10,5,2
6593,2,9,7
6594,3,4,9
6595,3,9,5
6596,9,7,9
6597,4,9,4
6598,10,3,5
6599,7,4,9
6600,2,3,10
6601,1,4,6
6602,9,9,1
6603,5,4,4
6604,8,2,5
6605,2,10,9
6606,3,5,8
6607,8,10,5
6608,8,7,9
6609,2,4,10
6610,5,4,7
6611,1,6,8
6612,3,6,7
6613,6,6,9
6614,3,7,3
6615,8,1,7
6616,4,6,1
6617,7,9,5
6618,3,1,5
6619,2,7,5
6620,5,7,8
6621,7,7,9
6622,2,3,1
6623,3,5,10
6624,1,3,4
6625,3,3,10
6626,2,2,10
6627,2,1,4
6628,4,9,10
6629,5,6,7
6630,9,2,6
6631,10,7,4
6632,7,1,7
6633,2,4,9
6634,5,8,3
6635,9,2,8
6636,8,1,4
6637,2,5,9
6638,2,3,6
6639,10,6,5
6640,4,8,1
6641,6,4,3
6642,3,9,9
6643,6,1,2
6644,3,10,10
6645,8,1,3
6646,4,8,3
6647,6,4,3
6648,4,4,3
6649,10,5,3
6650,5,1,6
6651,7,3,2
6652,4,3,9
6653,4,9,9
6654,6,5,3
6655,3,5,2
6656,5,5,7
6657,9,2,2
6658,3,8,8
6659,5,3,1
6660,6,2,8
6661,6,6,4
6662,6,7,8
6663,10,4,6
6664,3,1,1
6665,9,10,7
6666,5,10,3
6667,2,5,2
6668,10,2,6
6669,2,4,7
6670,1,3,3
6671,6,1,3
6672,3,6,7
6673,3,7,7
6674,6,9,7
6675,5,9,7
6676,9,3,9
6677,5,5,9
6678,7,9,3
6679,8,1,9
6680,10,3,5
6681,10,6,4
6682,5,9,9
6683,9,6,8
6684,4,2,8
6685,10,10,8
6686,7,4,5
6687,5,4,2
6688,5,4,4
6689,5,8,2
6690,7,10,3
6691,8,5,6
6692,4,7,10
6693,3,5,5
6694,8,3,5
6695,8,4,6
6696,2,9,3
6697,10,9,9
6698,9,6,10
6699,4,4,7
6700,5,2,6
6701,5,6,7
6702,3,2,2
6703,6,9,9
6704,6,4,4
6705,7,6,10
6706,4,10,2
6707,3,9,2
6708,6,7,6
6709,8,9,3
6710,10,1,2
6711,6,2,3
6712,4,10,10
6713,7,2,4
6714,9,9,7
6715,5,7,10
6716,9,6,5
6717,5,4,8
6718,8,9,3
6719,2,8,2
6720,6,8,8
6721,9,8,5
6722,9,10,7
6723,2,7,3
6724,10,1,1
6725,5,6,10
6726,1,3,6
6727,4,2,6
6728,1,6,7
6729,4,9,9
6730,2,8,4
6731,10,4,6
6732,9,6,3
6733,8,7,8
6734,1,5,7
6735,8,3,4
6736,1,6,9
6737,9,8,8
6738,5,3,7
6739,10,8,8
6740,8,8,9
6741,3,8,2
6742,4,7,5
6743,9,1,10
6744,5,3,5
6745,3,7,6
6746,4,10,4
6747,5,4,7
6748,1,10,8
6749,8,1,3
6750,7,7,6
6751,2,6,1
6752,1,1,10
6753,3,3,7
6754,10,9,1
6755,7,7,10
6756,3,4,3
6757,8,8,2
6758,4,1,1
6759,8,10,4
6760,6,4,8
6761,6,10,9
6762,3,1,7
6763,3,6,7
6764,3,3,7
6765,5,5,8
6766,4,3,9
6767,5,1,6
6768,6,3,7
6769,4,6,7
6770,1,7,2
6771,3,8,9
6772,2,7,1
6773,6,7,2
6774,2,6,2
6775,5,4,8
6776,1,5,3
6777,3,1,5
6778,10,2,10
6779,1,3,10
6780,5,6,9
6781,8,2,4
6782,8,1,6
6783,5,10,7
6784,4,4,5
6785,6,3,2
6786,10,10,10
6787,2,10,7
6788,6,9,2
6789,8,8,9
6790,2,3,9
6791,2,2,8
6792,10,4,5
6793,1,8,10
6794,2,5,8
6795,6,3,8
6796,5,9,6
6797,4,5,10
6798,3,2,7
6799,2,5,4
6800,2,9,3
6801,2,1,3
6802,6,4,8
6803,8,9,4
6804,3,4,3
6805,8,6,10
6806,3,6,1
6807,9,3,7
6808,5,1,4
6809,6,1,2
6810,1,9,10
6811,10,6,9
6812,4,7,2
6813,1,1,5
6814,9,7,6
6815,4,6,5
6816,4,10,8
6817,3,1,7
6818,3,9,4
6819,2,3,1
6820,10,5,3
6821,2,8,8
6822,9,9,3
6823,7,6,10
6824,6,10,6
6825,7,7,5
6826,8,10,4
6827,8,9,6
6828,8,5,1
6829,4,4,10
6830,1,1,6
6831,4,8,7
6832,9,3,1
6833,4,8,3
6834,1,6,8
6835,1,1,5
6836,7,1,2
6837,7,7,1
6838,5,5,1
6839,9,3,1
6840,2,7,3
6841,4,5,7
6842,8,6,3
6843,5,4,1
6844,5,5,8
6845,10,2,6
6846,5,9,2
6847,2,8,10
6848,2,7,8
6849,9,5,8
6850,7,3,3
6851,3,4,10
6852,7,4,9
6853,9,3,3
6854,3,9,7
6855,4,9,10
6856,4,6,4
6857,9,4,8
6858,1,10,1
6859,3,4,3
6860,3,2,1
6861,6,7,7
6862,2,7,8
6863,3,2,8
6864,4,8,8
6865,6,8,9
6866,9,3,1
6867,3,6,9
6868,2,4,10
6869,3,1,7
6870,5,7,4
6871,5,6,5
6872,1,7,7
6873,8,6,8
6874,2,5,8
6875,8,1,4
6876,8,6,10
6877,3,4,8
6878,1,7,3
6879,2,7,4
6880,8,5,4
6881,3,8,2
6882,2,5,8
6883,2,4,4
6884,10,3,3
6885,1,9,2
6886,8,3,8
6887,4,2,2
6888,2,6,4
6889,5,1,2
6890,4,2,5
6891,10,10,9
6892,8,4,7
6893,10,2,9
6894,8,10,9
6895,9,9,5
6896,2,2,5
6897,10,1,5
6898,5,7,1
6899,10,8,3
6900,5,3,8
6901,4,3,5
6902,9,5,9
6903,8,4,6
6904,5,5,8
6905,1,9,7
6906,1,1,4
6907,7,10,10
6908,6,10,1
6909,9,9,5
6910,7,7,9
6911,8,7,5
6912,2,8,6
6913,10,9,4
6914,1,1,4
6915,2,2,1
6916,3,9,10
6917,1,10,4
6918,5,4,6
6919,4,3,7
6920,8,7,1
6921,4,1,6
6922,7,8,5
6923,6,8,5
6924,5,3,8
6925,5,7,3
6926,4,9,4
6927,3,8,7
6928,6,10,2
6929,9,9,6
6930,7,10,2
6931,4,1,8
6932,5,6,7
6933,2,6,4
6934,3,7,10
6935,5,7,7
6936,8,1,9
6937,5,2,5
6938,5,2,1
6939,8,9,10
6940,6,6,9
6941,7,4,6
6942,8,6,4
6943,1,10,1
6944,1,8,6
6945,7,2,7
6946,5,2,9
6947,1,6,4
6948,1,2,1
6949,7,5,5
6950,7,4,2
6951,6,5,5
6952,5,5,10
6953,8,3,10
6954,3,4,6
6955,4,5,7
6956,6,7,10
6957,7,7,9
6958,1,9,9
6959,2,3,8
6960,1,3,5
6961,5,4,9
6962,4,7,2
6963,4,3,2
6964,4,8,8
6965,5,4,6
6966,5,5,9
6967,4,3,7
6968,7,10,4
6969,8,6,1
6970,2,4,8
6971,10,10,10
6972,1,5,1
6973,10,10,1
6974,9,4,6
6975,4,9,10
6976,5,3,8
6977,7,5,2
6978,5,7,6
6979,8,4,1
6980,1,9,6
6981,2,1,7
6982,7,6,5
6983,10,7,1
6984,8,10,8
6985,9,3,1
6986,9,4,4
6987,9,8,6
6988,2,7,7
6989,6,10,4
6990,9,10,6
6991,10,2,8
6992,8,8,9
6993,4,4,7
6994,9,8,5
6995,3,5,9
6996,7,5,2
6997,5,3,6
6998,3,5,3
6999,8,5,5
7000,9,5,1
7001,10,1,8
7002,9,10,10
7003,9,6,2
7004,9,8,5
7005,2,6,10
7006,8,6,10
7007,8,4,7
7008,3,4,6
7009,3,8,4
7010,2,10,8
7011,3,5,9
7012,5,6,1
7013,10,1,9
7014,2,3,1
7015,9,2,10
7016,2,4,5
7017,9,1,3
7018,5,9,9
7019,6,2,7
7020,5,6,1
7021,7,7,2
7022,3,7,6
7023,10,1,2
7024,3,2,6
7025,3,9,7
7026,1,9,9
7027,6,2,6
7028,9,7,5
7029,6,10,6
7030,7,9,10
7031,8,1,10
7032,9,9,6
7033,8,4,6
7034,4,1,1
7035,5,1,3
7036,6,2,8
7037,3,9,4
7038,4,6,8
7039,10,7,3
7040,2,4,2
7041,4,2,10
7042,5,5,5
7043,10,3,9
7044,5,5,2
7045,2,6,9
7046,1,3,9
7047,3,1,7
7048,9,3,1
7049,2,5,6
7050,1,3,9
7051,7,7,9
7052,10,4,6
7053,8,6,6
7054,1,10,7
7055,10,7,4
7056,7,3,10
7057,2,5,10
7058,7,10,5
7059,7,8,1
7060,7,8,5
7061,1,5,10
7062,3,8,3
7063,3,4,1
7064,5,2,5
7065,1,3,6
7066,1,1,6
7067,9,8,1
7068,7,4,10
7069,3,10,4
7070,10,3,10
7071,9,10,5
7072,7,8,1
7073,4,7,7
7074,7,2,6
7075,6,8,10
7076,3,8,4
7077,4,8,10
7078,9,2,4
7079,6,3,4
7080,2,5,3
7081,8,10,1
7082,9,4,10
7083,8,6,6
7084,3,6,4
7085,2,10,1
7086,1,3,1
7087,8,4,6
7088,5,10,6
7089,6,7,4
7090,3,5,6
7091,4,10,6
7092,10,1,3
7093,5,1,8
7094,7,5,6
7095,7,8,5
7096,8,6,4
7097,1,3,8
7098,1,8,7
7099,10,1,10
7100,7,5,7
7101,2,7,6
7102,9,5,7
7103,9,7,10
7104,10,4,3
7105,10,7,8
7106,1,6,2
7107,2,3,10
7108,9,5,5
7109,2,8,10
7110,4,9,6
7111,8,1,1
7112,6,7,2
7113,4,6,10
7114,2,1,2
7115,9,8,3
7116,1,6,3
7117,8,4,3
7118,7,4,10
7119,8,1,1
7120,9,1,9
7121,10,2,7
7122,7,6,1
7123,2,6,2
7124,3,8,5
7125,1,8,9
7126,1,3,10
7127,2,3,3
7128,10,7,8
7129,1,4,3
7130,4,2,1
7131,10,4,1
7132,8,1,9
7133,6,4,4
7134,2,4,5
7135,4,8,1
7136,2,1,3
7137,7,5,7
7138,3,8,2
7139,9,5,9
7140,4,4,1
7141,5,7,8
7142,3,4,2
7143,8,7,5
7144,1,10,7
7145,3,3,6
7146,4,10,1
7147,7,7,8
7148,10,5,9
7149,3,4,3
7150,1,3,8
7151,1,8,10
7152,5,6,10
7153,2,2,7
7154,8,4,10
7155,1,8,9
7156,5,2,10
7157,3,4,10
7158,10,3,9
7159,8,7,1
7160,5,7,4
7161,4,10,5
7162,2,6,10
7163,3,5,1
7164,3,7,8
7165,4,8,5
7166,6,8,6
7167,5,10,10
7168,4,10,7
7169,4,6,1
7170,3,6,5
7171,2,6,6
7172,3,3,9
7173,4,9,1
7174,5,2,9
7175,7,1,3
7176,1,7,4
7177,2,9,2
7178,8,8,5
7179,6,6,10
7180,3,5,1
7181,6,2,1
7182,7,6,8
7183,6,2,3
7184,9,10,8
7185,10,2,10
7186,4,8,3
7187,2,4,2
7188,4,6,8
7189,4,10,1
7190,5,7,7
7191,7,3,1
7192,10,7,7
7193,7,10,2
7194,10,9,4
7195,9,5,9
7196,5,6,2
7197,9,5,9
7198,4,4,9
7199,1,6,4
7200,5,8,8
7201,1,2,4
7202,4,8,3
7203,9,2,4
7204,8,2,2
7205,2,10,8
7206,1,8,3
7207,7,6,2
7208,10,3,5
7209,7,8,6
7210,9,1,6
7211,1,6,1
7212,10,3,5
7213,1,3,6
7214,3,2,6
7215,2,10,10
7216,4,7,10
7217,2,3,3
7218,4,9,1
7219,10,5,1
7220,8,10,6
7221,7,3,6
7222,6,2,3
7223,3,9,1
7224,6,7,10
7225,4,5,6
7226,1,3,7
7227,7,2,9
7228,8,10,4
7229,2,10,7
7230,8,6,3
7231,3,8,2
7232,7,5,6
7233,1,1,2
7234,9,9,5
7235,2,5,2
7236,7,3,3
7237,10,9,8
7238,7,5,1
7239,9,1,8
7240,7,5,10
7241,6,2,7
7242,1,3,9
7243,8,3,2
7244,5,10,3
7245,10,5,1
7246,4,6,8
7247,8,4,5
7248,1,5,5
7249,8,9,6
7250,9,3,7
7251,1,2,7
7252,10,1,8
7253,10,8,7
7254,9,9,9
7255,6,10,8
7256,1,3,7
7257,5,4,5
7258,7,6,5
7259,8,4,8
7260,7,2,6
7261,9,6,3
7262,8,6,10
7263,2,4,4
7264,10,2,3
7265,7,4,7
7266,3,10,5
7267,7,4,4
7268,8,10,7
7269,5,3,7
7270,2,8,5
7271,6,5,9
7272,6,5,5
7273,10,4,3
7274,10,4,8
7275,1,9,7
7276,7,5,1
7277,1,5,1
7278,4,6,10
7279,1,10,2
7280,4,6,3
7281,10,2,4
7282,6,1,4
7283,1,1,8
7284,8,10,4
7285,1,9,5
7286,8,8,10
7287,4,5,9
7288,4,1,7
7289,3,5,9
7290,8,9,3
7291,6,10,3
7292,4,6,1
7293,10,10,2
7294,10,9,8
7295,2,1,1
7296,7,5,9
7297,6,9,2
7298,7,3,10
7299,3,9,3
7300,10,1,6
7301,10,6,4
7302,10,3,1
7303,2,1,7
7304,5,3,1
7305,1,7,4
7306,5,3,3
7307,6,3,9
7308,8,6,8
7309,10,6,5
7310,6,10,3
7311,2,7,10
7312,2,7,6
7313,7,6,4
7314,7,3,1
7315,4,1,2
7316,4,7,2
7317,2,7,4
7318,5,6,4
7319,2,4,2
7320,9,8,9
7321,7,8,3
7322,5,1,10
7323,6,4,1
7324,3,3,10
7325,2,7,10
7326,3,1,8
7327,10,9,5
7328,5,1,10
7329,3,2,10
7330,9,9,8
7331,4,8,5
7332,5,8,8
7333,6,7,5
7334,8,4,7
7335,8,9,9
7336,9,5,2
7337,1,5,3
7338,10,2,5
7339,10,6,9
7340,2,10,1
7341,4,10,1
7342,5,5,9
7343,4,10,5
7344,7,4,1
7345,10,2,4
7346,9,2,10
7347,9,6,8
7348,6,1,9
7349,4,5,9
7350,5,8,9
7351,2,7,1
7352,3,3,10
7353,6,4,6
7354,6,3,5
7355,1,9,8
7356,8,2,10
7357,8,5,7
7358,5,5,3
7359,5,9,2
7360,3,8,10
7361,2,5,1
7362,5,6,2
7363,6,10,1
7364,8,7,10
7365,7,3,5
7366,9,8,8
7367,7,2,8
7368,5,2,3
7369,10,8,1
7370,4,8,1
7371,6,8,5
7372,10,1,10
7373,8,7,7
7374,9,8,8
7375,6,9,2
7376,3,2,2
7377,8,2,9
7378,10,5,8
7379,6,6,9
7380,3,2,3
7381,2,5,5
7382,9,6,2
7383,7,1,8
7384,1,8,7
7385,1,1,2
7386,2,8,8
7387,10,10,8
7388,9,9,2
7389,2,6,1
7390,4,6,9
7391,7,8,10
7392,2,4,1
7393,7,8,5
7394,6,6,8
7395,4,4,4
7396,4,9,5
7397,4,3,3
7398,7,10,4
7399,7,3,3
7400,8,5,10
7401,5,5,8
7402,8,4,6
7403,9,7,2
7404,10,9,6
7405,5,2,7
7406,9,8,2
7407,10,3,4
7408,6,8,9
7409,10,2,4
7410,1,6,7
7411,2,4,1
7412,6,3,10
7413,6,9,9
7414,6,2,5
7415,2,2,9
7416,9,3,4
7417,6,8,9
7418,9,8,3
7419,8,7,10
7420,8,7,7
7421,10,5,6
7422,6,8,5
7423,7,4,7
7424,8,6,9
7425,9,8,3
7426,2,6,3
7427,9,6,9
7428,1,3,10
7429,1,10,9
7430,4,3,7
7431,10,9,10
7432,6,7,5
7433,7,6,10
7434,10,2,5
7435,8,3,5
7436,2,9,3
7437,8,10,4
7438,2,5,6
7439,6,4,3
7440,10,1,4
7441,8,4,8
7442,10,3,5
7443,10,7,9
7444,2,3,4
7445,2,4,10
7446,3,4,10
7447,10,8,7
7448,5,1,1
7449,2,4,10
7450,5,5,9
7451,7,10,7
7452,1,3,9
7453,8,1,10
7454,9,6,8
7455,5,5,5
7456,10,1,6
7457,3,6,10
7458,3,9,7
7459,10,2,1
7460,1,10,3
7461,5,6,4
7462,7,2,4
7463,6,2,7
7464,9,8,1
7465,7,2,8
7466,10,2,5
7467,6,5,4
7468,7,6,6
7469,4,7,7
7470,8,9,3
7471,8,6,5
7472,9,9,1
7473,3,7,5
7474,2,9,3
7475,9,1,9
7476,4,1,9
7477,8,4,1
7478,9,2,3
7479,8,5,4
7480,6,2,3
7481,6,8,10
7482,7,3,8
7483,8,3,8
7484,9,3,5
7485,1,3,8
7486,7,4,1
7487,5,1,9
7488,6,5,1
7489,7,9,1
7490,1,9,1
7491,10,10,3
7492,2,7,9
7493,1,10,2
7494,3,7,5
7495,3,2,4
7496,4,7,9
7497,1,9,5
7498,5,1,6
7499,2,9,6
7500,5,7,1
7501,5,5,6
7502,2,3,10
7503,3,3,7
7504,8,6,6
7505,8,1,2
7506,9,3,10
7507,1,4,9
7508,8,9,7
7509,5,3,9
7510,5,4,9
7511,10,6,3
7512,6,9,3
7513,1,3,5
7514,3,10,1
7515,2,2,3
7516,7,8,6
7517,2,10,7
7518,2,5,6
7519,2,10,9
7520,9,5,3
7521,6,9,10
7522,6,10,7
7523,9,10,5
7524,10,1,10
7525,8,5,10
7526,6,4,7
7527,10,1,10
7528,2,8,4
7529,8,7,2
7530,3,4,4
7531,9,6,8
7532,8,3,2
7533,10,1,3
7534,2,9,6
7535,6,8,7
7536,5,5,9
7537,3,3,10
7538,6,5,8
7539,6,1,8
7540,9,3,5
7541,4,7,5
7542,3,9,4
7543,4,2,5
7544,10,1,1
7545,7,3,7
7546,5,3,2
7547,4,9,10
7548,5,2,4
7549,1,3,8
7550,7,2,8
7551,5,9,8
7552,1,1,2
7553,2,8,4
7554,7,3,3
7555,10,3,6
7556,10,2,10
7557,10,5,4
7558,1,2,6
7559,2,3,7
7560,8,3,7
7561,4,5,9
7562,6,4,6
7563,8,10,7
7564,8,8,6
7565,3,2,3
7566,2,1,6
7567,9,10,5
7568,6,9,3
7569,8,10,9
7570,2,7,10
7571,8,5,4
7572,8,10,1
7573,10,3,7
7574,1,10,9
7575,9,4,8
7576,6,8,4
7577,6,10,9
7578,3,7,7
7579,3,5,9
7580,9,4,1
7581,1,5,10
7582,10,1,8
7583,6,4,8
7584,4,10,9
7585,3,5,9
7586,6,5,1
7587,8,7,3
7588,10,3,1
7589,7,2,10
7590,6,2,8
7591,3,4,1
7592,6,7,3
7593,1,7,9
7594,7,5,9
7595,4,7,1
7596,2,5,6
7597,9,2,3
7598,3,9,9
7599,7,2,4
7600,9,7,3
7601,7,7,5
7602,1,7,6
7603,7,8,3
7604,5,3,7
7605,1,1,9
7606,4,6,9
7607,5,6,8
7608,9,4,4
7609,8,2,8
7610,5,3,3
7611,2,7,5
7612,7,7,6
7613,8,2,6
7614,10,1,3
7615,5,8,1
7616,4,6,3
7617,2,10,10
7618,7,2,3
7619,9,5,10
7620,7,6,4
7621,6,10,3
7622,10,8,2
7623,8,10,5
7624,10,2,4
7625,4,8,7
7626,2,4,2
7627,6,9,4
7628,6,6,2
7629,10,2,10
7630,4,9,6
7631,4,3,6
7632,10,6,5
7633,8,6,5
7634,10,7,2
7635,5,4,8
7636,10,1,2
7637,9,1,6
7638,4,7,10
7639,4,4,10
7640,10,2,3
7641,6,9,1
7642,10,3,3
7643,8,3,5
7644,7,4,1
7645,3,7,8
7646,6,5,7
7647,7,1,9
7648,10,2,10
7649,5,10,5
7650,7,10,9
7651,5,2,9
7652,2,9,9
7653,9,3,2
7654,4,1,3
7655,7,3,4
7656,10,9,8
7657,2,10,5
7658,9,2,5
7659,7,2,2
7660,6,8,2
7661,7,6,8
7662,3,6,10
7663,1,6,5
7664,1,9,5
7665,3,10,9
7666,4,3,2
7667,4,1,5
7668,8,4,10
7669,3,3,5
7670,4,9,4
7671,7,4,9
7672,2,10,2
7673,3,10,7
7674,7,8,9
7675,8,3,8
7676,5,7,1
7677,3,8,4
7678,2,4,7
7679,7,2,2
7680,4,5,6
7681,2,2,4
7682,6,6,5
7683,1,10,10
7684,6,4,9
7685,9,4,4
7686,1,3,6
7687,2,8,6
7688,6,1,6
7689,5,5,4
7690,4,2,2
7691,8,1,2
7692,3,2,10
7693,4,2,9
7694,1,4,2
7695,5,3,7
7696,9,8,10
7697,2,4,4
7698,2,6,5
7699,5,4,10
7700,1,5,9
7701,2,4,9
7702,8,9,6
7703,7,9,3
7704,2,1,9
7705,2,4,5
7706,6,1,1
7707,6,4,7
7708,6,9,10
7709,4,9,7
7710,9,10,9
7711,6,6,10
7712,1,9,5
7713,7,7,6
7714,10,5,3
7715,3,2,2
7716,9,6,9
7717,7,9,10
7718,8,7,10
7719,2,4,1
7720,5,1,7
7721,4,10,1
7722,7,2,7
7723,4,10,7
7724,4,4,6
7725,9,10,10
7726,10,1,8
7727,8,10,5
7728,10,9,10
7729,4,6,7
7730,2,2,4
7731,4,1,6
7732,8,9,2
7733,5,3,9
7734,6,8,9
7735,2,8,7
7736,4,5,2
7737,7,5,10
7738,6,8,1
7739,8,2,7
7740,7,5,1
7741,6,9,1
7742,5,9,8
7743,2,10,8
7744,6,3,1
7745,4,8,8
7746,2,2,2
7747,9,1,5
7748,9,4,9
7749,10,2,10
7750,1,6,9
7751,2,1,10
7752,7,5,9
7753,3,6,2
7754,10,3,9
7755,6,7,8
7756,10,6,3
7757,3,7,2
7758,1,5,7
7759,3,2,6
7760,9,6,7
7761,5,7,9
7762,10,4,5
7763,8,6,9
7764,2,8,5
7765,7,1,7
7766,3,3,10
7767,2,6,5
7768,8,7,5
7769,4,5,9
7770,10,9,6
7771,5,6,2
7772,9,5,5
7773,8,3,8
7774,3,10,1
7775,3,7,8
7776,10,4,10
7777,10,8,7
7778,6,2,5
7779,10,2,6
7780,2,3,6
7781,1,2,8
7782,6,10,4
7783,5,8,8
7784,9,1,1
7785,5,6,3
7786,2,8,9
7787,9,1,9
7788,5,6,7
7789,7,8,5
7790,4,7,6
7791,7,9,8
7792,7,9,4
7793,2,5,4
7794,2,2,6
7795,4,8,6
7796,6,7,4
7797,1,7,4
7798,4,3,7
7799,5,8,10
7800,4,5,10
7801,4,7,3
7802,6,7,6
7803,7,2,7
7804,2,4,4
7805,1,4,7
7806,8,10,7
7807,6,1,7
7808,5,5,2
7809,10,1,4
7810,8,6,7
7811,4,3,10
7812,10,4,9
7813,2,9,2
7814,3,10,3
7815,5,7,5
7816,5,2,5
7817,4,10,6
7818,10,9,7
7819,6,7,3
7820,9,6,9
7821,5,7,3
7822,2,2,7
7823,1,3,3
7824,4,4,3
7825,6,7,1
7826,6,4,10
7827,8,6,8
7828,9,3,7
7829,9,3,1
7830,6,9,1
7831,10,4,3
7832,6,6,6
7833,2,1,5
7834,5,9,10
7835,4,4,7
7836,5,7,8
7837,2,7,2
7838,1,2,3
7839,10,5,6
7840,5,2,8
7841,5,9,2
7842,6,9,2
7843,5,3,4
7844,2,1,3
7845,9,7,1
7846,6,4,8
7847,1,8,4
7848,5,4,2
7849,2,3,7
7850,8,7,4
7851,9,7,6
7852,3,5,4
7853,7,7,4
7854,7,2,3
7855,10,4,2
7856,2,2,1
7857,1,10,10
7858,2,9,2
7859,10,6,6
7860,3,7,9
7861,1,8,8
7862,8,5,4
7863,3,4,9
7864,5,8,7
7865,1,2,10
7866,9,8,6
7867,4,6,7
7868,9,8,9
7869,2,9,4
7870,1,5,4
7871,1,6,4
7872,7,8,4
7873,10,4,2
7874,9,10,8
