Data for 1000x1000 matrix
id,width,height,value
1662,8,2,8
1663,1,7,6
1664,5,9,3
1665,5,8,3
1666,6,3,2
1667,1,2,4
1668,2,10,3
1669,9,9,2
1670,6,9,1
1671,5,1,6
1672,8,4,3
1673,3,6,4
1674,9,4,10
1675,3,9,5
1676,1,7,3
1677,10,3,7
1678,7,8,2
1679,9,4,5
1680,2,8,3
1681,6,10,2
1682,3,7,4
1683,9,5,2
1684,1,5,6
1685,10,4,10
1686,10,7,3
1687,8,1,8
1688,6,8,9
1689,2,4,6
1690,8,1,8
1691,8,4,6
1692,3,6,7
1693,8,7,4
1694,2,6,6
1695,5,1,3
1696,5,6,5
1697,10,10,8
1698,3,3,10
1699,10,6,7
1700,3,5,7
1701,5,3,3
1702,8,3,6
1703,2,10,1
1704,9,10,6
1705,9,10,6
1706,8,5,7
1707,8,3,3
1708,8,6,8
1709,9,7,2
1710,7,1,7
1711,4,6,6
1712,7,5,8
1713,6,1,8
1714,6,8,3
1715,5,6,5
1716,3,2,7
1717,3,7,7
1718,1,10,8
1719,5,9,9
1720,6,6,7
1721,7,8,5
1722,3,8,5
1723,9,4,7
1724,9,7,5
1725,6,6,9
1726,1,6,10
1727,10,2,1
1728,4,4,7
1729,3,6,9
1730,3,3,4
1731,7,1,3
1732,2,5,10
1733,8,9,8
1734,9,6,9
1735,3,4,10
1736,10,1,9
1737,3,5,6
1738,7,5,10
1739,9,8,10
1740,2,7,2
1741,6,6,9
1742,2,3,8
1743,5,4,1
1744,4,5,6
1745,2,4,10
1746,3,10,6
1747,5,7,10
1748,10,10,7
1749,6,9,7
1750,9,8,6
1751,9,2,2
1752,1,4,6
1753,3,2,4
1754,5,6,6
1755,6,3,4
1756,1,6,10
1757,4,8,5
1758,10,10,1
1759,5,3,10
1760,10,5,6
1761,9,10,8
1762,3,1,9
1763,4,10,5
1764,10,6,10
1765,7,9,6
1766,2,10,5
1767,5,7,4
1768,7,8,6
1769,6,8,8
1770,8,1,5
1771,3,9,9
1772,9,2,2
1773,10,4,5
1774,10,10,3
1775,10,4,4
1776,5,4,5
1777,2,10,6
1778,7,1,6
1779,3,10,10
1780,3,7,8
1781,3,2,6
1782,4,10,8
1783,6,2,9
1784,5,4,8
1785,2,4,10
1786,3,2,7
1787,4,7,2
1788,1,4,8
1789,4,10,1
1790,5,6,6
1791,1,10,3
1792,5,10,9
1793,6,9,3
1794,9,10,9
1795,5,1,9
1796,9,7,10
1797,8,3,5
1798,1,2,2
1799,7,9,5
1800,7,3,9
1801,1,7,5
1802,9,1,7
1803,10,6,8
1804,10,4,9
1805,1,1,2
1806,10,9,10
1807,5,4,3
1808,5,4,6
1809,10,3,4
1810,1,8,1
1811,3,9,7
1812,8,6,7
1813,7,3,6
1814,9,4,10
1815,8,8,10
1816,5,8,8
1817,7,10,9
1818,8,7,10
1819,7,4,7
1820,5,9,1
1821,5,2,9
1822,8,4,4
1823,9,4,1
1824,4,2,7
1825,8,2,7
1826,4,1,10
1827,4,4,6
1828,5,1,3
1829,6,6,1
1830,4,3,4
1831,7,7,2
1832,8,3,2
1833,4,5,3
1834,10,5,7
1835,10,2,3
1836,5,1,5
1837,10,2,2
1838,8,9,10
1839,6,5,9
1840,8,7,10
1841,9,6,6
1842,10,4,9
1843,10,3,9
1844,1,3,3
1845,8,7,7
1846,8,8,3
1847,2,4,3
1848,5,6,2
1849,5,10,10
1850,4,4,4
1851,9,9,4
1852,10,9,5
1853,9,5,5
1854,9,4,6
1855,9,1,1
1856,9,10,9
1857,5,9,8
1858,9,8,3
1859,8,1,7
1860,6,6,4
1861,8,10,3
1862,2,4,9
1863,2,5,10
1864,9,2,3
1865,10,5,1
1866,9,4,6
1867,3,3,10
1868,10,4,9
1869,4,6,1
1870,6,1,1
1871,10,4,5
1872,9,5,2
1873,2,2,6
1874,2,1,10
1875,2,6,3
1876,5,4,9
1877,3,7,8
1878,1,8,3
1879,9,7,5
1880,4,7,6
1881,4,7,7
1882,7,8,10
1883,8,3,5
1884,2,7,6
1885,4,5,4
1886,6,5,9
1887,3,3,6
1888,8,5,9
1889,3,6,2
1890,10,6,6
1891,7,8,1
1892,7,8,10
1893,4,4,9
1894,6,6,1
1895,3,4,6
1896,6,6,8
1897,7,8,7
1898,4,1,10
1899,4,6,5
1900,7,1,6
1901,1,6,8
1902,4,7,7
1903,4,6,7
1904,3,5,4
1905,8,6,5
1906,4,6,3
1907,7,4,9
1908,8,9,3
1909,5,9,3
1910,3,10,4
1911,2,5,3
1912,4,2,8
1913,7,6,3
1914,4,10,8
1915,7,8,2
1916,8,9,10
1917,10,5,4
1918,10,8,9
1919,4,3,3
1920,3,1,7
1921,8,10,5
1922,4,5,1
1923,1,6,8
1924,3,7,8
1925,9,8,5
1926,3,7,10
1927,1,7,10
1928,2,8,9
1929,1,10,7
1930,7,2,5
1931,8,7,10
1932,9,1,9
1933,10,3,7
1934,7,4,6
1935,8,7,4
1936,4,3,7
1937,4,6,9
1938,4,8,5
1939,5,3,3
1940,8,7,10
1941,1,2,1
1942,7,4,2
1943,9,3,8
1944,10,10,8
1945,6,2,9
1946,3,1,2
1947,9,8,7
1948,2,2,1
1949,2,8,7
1950,7,10,7
1951,5,4,2
1952,4,10,7
1953,10,8,3
1954,9,5,7
1955,1,9,3
1956,9,8,10
1957,1,1,6
1958,6,6,9
1959,3,8,3
1960,4,7,1
1961,1,9,7
1962,1,5,8
1963,1,7,3
1964,4,7,1
1965,3,1,5
1966,10,6,6
1967,8,7,10
1968,1,3,7
1969,9,3,5
1970,1,4,8
1971,1,6,1
1972,6,3,6
1973,4,8,10
1974,1,7,7
1975,3,6,6
1976,6,1,10
1977,7,3,4
1978,7,7,4
1979,7,3,2
1980,8,5,8
1981,8,8,9
1982,10,8,1
1983,10,10,4
1984,4,6,6
1985,3,7,5
1986,10,2,6
1987,8,8,8
1988,1,9,4
1989,7,10,6
1990,7,5,9
1991,6,9,10
1992,2,2,6
1993,7,2,6
1994,1,8,4
1995,10,2,10
1996,10,9,3
1997,6,7,9
1998,6,1,6
1999,3,9,10
2000,3,4,2
2001,8,9,5
2002,4,6,1
2003,3,4,2
2004,2,1,4
2005,1,1,3
2006,6,9,9
2007,4,8,4
2008,1,8,8
2009,9,6,7
2010,2,2,6
2011,7,1,6
2012,8,8,8
2013,6,10,6
2014,3,2,4
2015,8,6,7
2016,4,2,8
2017,8,3,2
2018,2,3,7
2019,6,8,1
2020,4,5,7
2021,6,6,7
2022,10,2,6
2023,1,5,2
2024,2,10,8
2025,1,5,5
2026,1,4,9
2027,2,6,9
2028,5,1,1
2029,7,8,10
2030,9,7,6
2031,2,9,6
2032,6,3,5
2033,8,8,7
2034,2,10,7
2035,5,4,9
2036,3,2,8
2037,10,9,7
2038,10,8,2
2039,1,8,2
2040,4,8,8
2041,3,3,1
2042,6,1,4
2043,5,2,5
2044,9,5,5
2045,1,1,4
2046,1,9,1
2047,9,7,9
2048,2,9,4
2049,6,5,2
2050,2,7,2
2051,7,4,1
2052,2,9,7
2053,1,3,7
2054,8,2,3
2055,5,2,9
2056,5,5,4
2057,1,9,2
2058,6,1,10
2059,7,10,3
2060,9,3,4
2061,4,8,9
2062,6,4,10
2063,2,7,8
2064,2,4,4
2065,10,3,8
2066,10,7,7
2067,7,5,10
2068,6,5,2
2069,3,4,2
2070,1,8,2
2071,6,7,6
2072,4,2,6
2073,5,3,5
2074,4,6,9
2075,5,4,3
2076,8,3,8
2077,10,6,9
2078,6,3,5
2079,1,10,4
2080,8,10,10
2081,9,8,3
2082,9,6,9
2083,7,4,9
2084,7,4,3
2085,6,9,7
2086,2,6,5
2087,1,4,10
2088,8,9,3
2089,7,7,9
2090,6,8,6
2091,3,5,2
2092,3,3,10
2093,1,7,8
2094,5,6,1
2095,4,7,9
2096,4,5,5
2097,6,6,10
2098,7,2,6
2099,9,1,6
2100,9,2,8
2101,2,9,2
2102,8,1,8
2103,10,7,5
2104,5,7,5
2105,1,10,9
2106,4,1,10
2107,4,3,2
2108,4,6,8
2109,10,3,9
2110,4,8,8
2111,2,7,3
2112,8,4,6
2113,2,4,8
2114,4,5,1
2115,3,8,3
2116,7,7,8
2117,5,8,3
2118,2,10,10
2119,5,9,4
2120,2,5,2
2121,6,9,7
2122,5,8,1
2123,10,10,10
2124,8,4,10
2125,5,9,9
2126,4,9,10
2127,2,9,9
2128,2,1,7
2129,1,7,10
2130,10,5,3
2131,10,2,7
2132,1,4,6
2133,9,6,9
2134,10,10,4
2135,2,5,4
2136,8,2,6
2137,9,2,3
2138,5,1,6
2139,9,4,7
2140,5,9,5
2141,7,3,6
2142,8,8,4
2143,1,8,9
2144,7,7,8
2145,7,1,10
2146,10,5,7
2147,9,2,5
2148,10,7,8
2149,6,5,4
2150,10,8,7
2151,4,10,3
2152,5,6,6
2153,10,5,9
2154,3,6,8
2155,1,3,3
2156,6,2,9
2157,1,3,2
2158,7,6,4
2159,1,4,1
2160,8,6,8
2161,1,4,8
2162,9,8,8
2163,6,5,9
2164,3,8,8
2165,3,3,8
2166,9,4,8
2167,7,8,1
2168,5,8,10
2169,7,4,8
2170,3,4,6
2171,8,2,1
2172,4,7,7
2173,6,10,7
2174,7,7,6
2175,5,4,7
2176,10,3,7
2177,3,2,9
2178,5,7,1
2179,4,2,9
2180,5,7,5
2181,2,5,8
2182,10,6,8
2183,1,6,7
2184,7,1,10
2185,9,3,5
2186,10,8,10
2187,5,9,4
2188,9,6,10
2189,8,6,6
2190,5,9,1
2191,5,6,3
2192,9,2,2
2193,9,7,10
2194,1,6,3
2195,2,5,10
2196,8,3,4
2197,5,7,2
2198,5,9,5
2199,5,6,3
2200,4,7,4
2201,2,6,4
2202,5,5,4
2203,6,9,8
2204,3,3,8
2205,2,6,9
2206,9,2,8
2207,1,1,9
2208,2,5,6
2209,3,10,10
2210,1,1,8
2211,7,3,3
2212,1,8,4
2213,3,2,1
2214,3,5,6
2215,8,9,1
2216,9,6,1
2217,3,4,10
2218,9,6,10
2219,2,8,1
2220,5,9,3
2221,4,2,3
2222,10,2,4
2223,8,4,4
2224,8,1,6
2225,6,9,2
2226,2,9,9
2227,8,2,1
2228,7,2,9
2229,7,8,2
2230,6,5,1
2231,3,6,5
2232,3,5,4
2233,7,2,9
2234,6,6,6
2235,10,5,3
2236,8,3,5
2237,5,4,5
2238,1,8,6
2239,10,5,5
2240,5,7,3
2241,3,1,10
2242,6,5,4
2243,6,3,10
2244,6,8,5
2245,1,4,10
2246,7,3,7
2247,1,3,9
2248,2,8,3
2249,4,2,8
2250,8,1,2
2251,4,3,7
2252,6,2,1
2253,2,9,5
2254,4,10,3
2255,9,1,2
2256,5,10,10
2257,10,9,4
2258,4,1,8
2259,9,6,6
2260,8,10,4
2261,9,3,5
2262,1,8,7
2263,10,4,9
2264,6,3,6
2265,5,1,4
2266,8,3,7
2267,4,2,5
2268,10,1,10
2269,7,4,1
2270,7,6,7
2271,8,4,7
2272,2,4,6
2273,3,10,5
2274,5,6,1
2275,8,5,6
2276,4,7,4
2277,6,4,2
2278,2,7,2
2279,9,8,7
2280,9,5,8
2281,3,2,1
2282,4,2,1
2283,5,8,4
2284,1,10,9
2285,5,1,5
2286,7,1,5
2287,8,9,2
2288,5,4,9
2289,4,4,2
2290,6,9,6
2291,7,3,10
2292,9,10,1
2293,6,2,1
2294,1,3,9
2295,3,3,5
2296,3,6,8
2297,10,6,3
2298,3,1,8
2299,10,5,1
2300,10,1,4
2301,3,1,5
2302,10,10,2
2303,5,9,7
2304,2,1,5
2305,5,1,8
2306,6,4,3
2307,9,8,5
2308,4,9,2
2309,9,6,3
2310,10,10,8
2311,7,6,8
2312,8,2,9
2313,2,10,2
2314,2,10,10
2315,5,1,10
2316,9,4,4
2317,5,2,9
2318,3,8,8
2319,4,7,10
2320,10,9,1
2321,1,3,4
2322,1,10,7
2323,4,2,6
2324,3,2,4
2325,1,3,4
2326,6,3,9
2327,3,1,3
2328,10,6,2
2329,6,8,2
2330,2,1,7
2331,7,7,6
2332,7,5,4
2333,8,8,2
2334,7,2,1
2335,10,4,4
2336,10,3,8
2337,1,10,8
2338,7,4,8
2339,5,3,8
2340,5,4,1
2341,6,7,6
2342,10,9,1
2343,2,1,10
2344,9,6,5
2345,1,6,6
2346,1,5,9
2347,2,6,5
2348,8,2,5
2349,7,8,3
2350,4,3,5
2351,3,2,4
2352,10,4,7
2353,7,7,4
2354,3,5,7
2355,3,5,8
2356,7,2,6
2357,3,2,9
2358,3,9,4
2359,3,10,10
2360,1,2,4
2361,7,5,3
2362,7,2,6
2363,3,3,7
2364,9,10,1
2365,6,7,6
2366,9,4,3
2367,7,3,5
2368,8,8,5
2369,6,6,1
2370,2,5,3
2371,1,3,8
2372,3,5,8
2373,6,1,2
2374,9,10,5
2375,7,6,3
2376,10,4,5
2377,3,5,8
2378,10,6,4
2379,7,2,7
2380,5,1,7
2381,6,6,5
2382,10,9,7
2383,5,4,8
2384,3,2,1
2385,8,4,8
2386,1,2,6
2387,5,6,2
2388,6,4,6
2389,9,10,2
2390,2,5,7
2391,4,8,6
2392,8,10,4
2393,6,1,5
2394,6,7,5
2395,10,6,2
2396,5,10,4
2397,1,3,9
2398,8,8,4
2399,9,9,2
2400,2,8,9
2401,2,7,5
2402,1,5,6
2403,10,6,7
2404,7,3,3
2405,9,9,1
2406,8,2,9
2407,2,2,5
2408,10,10,6
2409,8,8,9
2410,2,1,8
2411,10,7,10
2412,5,9,1
2413,8,7,5
2414,7,5,2
2415,8,8,7
2416,7,6,1
2417,5,2,8
2418,4,10,5
2419,1,3,10
2420,3,1,3
2421,6,6,3
2422,7,10,7
2423,9,5,10
2424,9,8,5
2425,3,1,10
2426,2,3,4
2427,6,6,6
2428,2,3,5
2429,2,4,7
2430,6,9,3
2431,10,5,10
2432,3,7,9
2433,4,9,4
2434,7,9,8
2435,10,1,1
2436,8,9,7
2437,7,2,10
2438,8,1,2
2439,4,4,8
2440,1,3,6
2441,3,9,8
2442,3,5,5
2443,2,5,5
2444,10,4,5
2445,9,2,9
2446,2,8,2
2447,1,9,7
2448,6,6,7
2449,4,10,2
2450,1,10,8
2451,6,3,7
2452,8,1,3
2453,3,9,9
2454,5,1,7
2455,4,7,9
2456,10,6,1
2457,3,5,4
2458,4,6,9
2459,8,8,4
2460,9,1,8
2461,3,1,6
2462,5,2,7
2463,8,9,7
2464,10,4,5
2465,5,3,8
2466,8,10,7
2467,2,8,3
2468,4,8,4
2469,4,5,2
2470,8,4,1
2471,6,3,8
2472,8,10,3
2473,6,5,4
2474,7,3,4
2475,1,6,9
2476,2,7,7
2477,5,3,8
2478,9,6,7
2479,5,10,1
2480,7,10,2
2481,9,10,4
2482,9,1,5
2483,1,1,10
2484,2,8,4
2485,9,3,3
2486,8,10,7
2487,2,4,8
2488,10,7,1
2489,3,2,7
2490,2,9,7
2491,2,10,10
2492,3,3,5
2493,4,9,9
2494,2,8,9
2495,10,5,9
2496,8,1,2
2497,4,3,1
2498,6,7,10
2499,1,9,10
2500,8,7,3
2501,2,4,1
2502,2,6,2
2503,7,9,7
2504,7,2,8
2505,7,2,2
2506,3,4,10
2507,10,10,2
2508,8,9,6
2509,8,5,5
2510,6,4,5
2511,7,10,8
2512,9,6,3
2513,3,2,4
2514,3,3,5
2515,4,10,7
2516,1,2,1
2517,2,2,10
2518,4,9,10
2519,1,3,10
2520,10,7,1
2521,9,3,5
2522,3,7,10
2523,7,1,9
2524,3,5,7
2525,10,1,10
2526,7,8,7
2527,8,1,2
2528,5,6,4
2529,10,8,9
2530,4,7,7
2531,5,6,7
2532,9,2,7
2533,1,8,5
2534,4,2,5
2535,2,1,7
2536,2,9,10
2537,8,9,4
2538,3,4,8
2539,4,4,3
2540,6,3,1
2541,7,10,10
2542,8,9,10
2543,9,4,10
2544,1,9,9
2545,8,3,5
2546,8,6,3
2547,2,7,9
2548,1,5,7
2549,7,1,4
2550,9,6,2
2551,7,10,1
2552,7,8,4
2553,7,8,10
2554,6,1,4
2555,10,9,8
2556,2,4,7
2557,8,2,6
2558,1,7,10
2559,4,10,10
2560,9,4,2
2561,8,5,7
2562,2,1,10
2563,1,10,9
2564,1,3,5
2565,10,6,5
2566,3,4,5
2567,7,9,8
2568,10,10,10
2569,7,9,5
2570,10,8,8
2571,8,7,9
2572,9,4,10
2573,1,2,1
2574,3,4,3
2575,9,7,5
2576,4,3,7
2577,6,1,3
2578,8,5,5
2579,5,5,7
2580,9,6,10
2581,5,2,7
2582,8,4,5
2583,7,7,6
2584,2,1,3
2585,6,8,6
2586,5,10,5
2587,8,10,2
2588,7,2,1
2589,9,1,2
2590,9,3,5
2591,5,5,10
2592,3,8,6
2593,8,2,7
2594,7,10,8
2595,9,2,1
2596,3,2,6
2597,2,4,7
2598,6,6,7
2599,10,1,2
2600,7,8,10
2601,8,3,3
2602,10,6,6
2603,10,3,10
2604,10,6,1
2605,2,4,1
2606,5,4,1
2607,1,3,8
2608,9,10,6
2609,2,5,8
2610,2,2,1
2611,7,9,3
2612,3,2,4
2613,1,10,8
2614,4,4,2
2615,3,6,6
2616,2,5,6
2617,10,4,5
2618,7,7,10
2619,3,10,10
2620,3,10,10
2621,8,10,10
2622,1,6,9
2623,8,6,5
2624,3,10,7
2625,1,10,5
2626,5,3,9
2627,4,9,1
2628,5,10,4
2629,5,3,4
2630,7,3,3
2631,9,1,2
2632,9,10,5
2633,2,6,4
2634,3,8,4
2635,8,2,5
2636,2,3,9
2637,9,3,2
2638,3,6,9
2639,4,4,1
2640,3,10,2
2641,7,7,1
2642,6,8,6
2643,10,5,7
2644,7,3,8
2645,4,10,3
2646,6,3,9
2647,4,10,3
2648,6,2,9
2649,6,7,6
2650,8,10,8
2651,7,10,3
2652,9,10,8
2653,6,9,5
2654,2,1,9
2655,7,7,7
2656,1,10,2
2657,1,6,2
2658,7,7,1
2659,1,1,8
2660,9,3,4
2661,5,9,8
2662,7,5,5
2663,8,3,5
2664,2,2,8
2665,8,3,4
2666,8,3,2
2667,7,3,7
2668,2,1,3
2669,9,8,8
2670,10,9,9
2671,6,2,1
2672,2,6,10
2673,9,7,2
2674,1,2,8
2675,10,5,1
2676,7,4,1
2677,3,3,9
2678,3,1,3
2679,8,3,6
2680,9,3,5
2681,3,1,10
2682,8,7,10
2683,3,8,1
2684,6,6,10
2685,3,3,6
2686,10,7,2
2687,10,8,2
2688,1,5,3
2689,8,1,10
2690,8,1,9
2691,5,7,8
2692,4,2,5
2693,4,3,3
2694,2,3,9
2695,8,8,5
2696,5,10,9
2697,2,4,3
2698,6,2,5
2699,6,5,5
2700,1,7,2
2701,8,6,1
2702,3,2,2
2703,1,2,10
2704,5,6,10
2705,5,5,8
2706,4,9,9
2707,7,9,7
2708,8,5,8
2709,5,5,10
2710,4,5,5
2711,3,5,4
2712,5,4,7
2713,5,3,10
2714,5,7,5
2715,7,4,10
2716,3,2,3
2717,2,9,9
2718,6,8,5
2719,7,8,6
2720,4,6,7
2721,9,9,3
2722,1,1,4
2723,10,10,5
2724,2,1,4
2725,9,4,6
2726,9,1,2
2727,6,6,8
2728,7,10,7
2729,2,1,10
2730,5,8,3
2731,4,3,2
2732,8,4,6
2733,10,6,1
2734,4,4,2
2735,1,2,7
2736,1,7,1
2737,2,2,2
2738,1,9,1
2739,9,6,9
2740,4,9,10
2741,7,2,6
2742,5,5,10
2743,10,9,6
2744,8,4,7
2745,3,3,3
2746,6,5,4
2747,10,6,5
2748,8,2,10
2749,1,3,1
2750,8,10,5
2751,7,5,9
2752,2,4,6
2753,3,3,6
2754,3,1,1
2755,1,6,5
2756,4,10,4
2757,1,9,5
2758,3,2,1
2759,6,2,4
2760,1,5,7
2761,5,6,2
2762,10,4,10
2763,10,2,7
2764,10,7,4
2765,3,4,3
2766,2,10,7
2767,7,10,8
2768,4,4,1
2769,3,2,10
2770,3,8,6
2771,4,3,3
2772,3,6,9
2773,4,7,6
2774,1,6,2
2775,9,10,10
2776,1,5,4
2777,3,5,4
2778,5,5,5
2779,1,8,2
2780,6,5,4
2781,5,9,10
2782,2,2,5
2783,8,9,4
2784,1,7,4
2785,8,7,5
2786,5,4,9
2787,6,6,3
2788,4,10,2
2789,7,5,6
2790,5,9,8
2791,2,10,2
2792,4,5,8
2793,4,5,3
2794,1,8,5
2795,9,5,10
2796,9,2,7
2797,8,8,4
2798,6,8,8
2799,8,7,4
2800,5,3,10
2801,2,3,10
2802,6,10,7
2803,7,3,2
2804,2,5,4
2805,9,6,6
2806,10,6,9
2807,10,1,10
2808,1,4,9
2809,8,3,1
2810,6,8,8
2811,4,1,8
2812,1,10,7
2813,1,1,3
2814,5,6,9
2815,1,10,1
2816,3,3,5
2817,3,2,5
2818,7,5,3
2819,7,7,9
2820,8,10,7
2821,6,9,9
2822,10,6,7
2823,8,6,10
2824,6,7,6
2825,3,7,5
2826,1,4,10
2827,1,1,7
2828,3,3,4
2829,8,2,3
2830,2,2,2
2831,1,1,9
2832,8,2,5
2833,7,4,5
2834,3,9,8
2835,10,1,3
2836,5,2,7
2837,2,6,8
2838,5,7,9
2839,5,7,2
2840,8,1,6
2841,6,6,6
2842,1,9,8
2843,3,3,2
2844,9,9,5
2845,4,9,5
2846,9,2,6
2847,6,5,10
2848,8,5,5
2849,10,10,2
2850,10,9,10
2851,3,1,4
2852,7,2,8
2853,7,7,3
2854,7,3,4
2855,1,8,1
2856,6,10,8
2857,7,2,6
2858,8,5,7
2859,2,7,5
2860,1,1,10
2861,7,3,5
2862,1,6,1
2863,6,4,10
2864,9,7,9
2865,10,2,9
2866,5,8,4
2867,3,3,9
2868,10,4,5
2869,8,7,4
2870,10,7,5
2871,6,2,6
2872,7,6,7
2873,8,5,4
2874,4,4,3
2875,10,10,9
2876,4,10,5
2877,3,10,9
2878,3,2,1
2879,1,10,6
2880,5,3,10
2881,8,4,4
2882,6,2,7
2883,5,2,8
2884,8,7,10
2885,3,6,4
2886,4,8,6
2887,4,1,3
2888,10,1,6
2889,7,7,5
2890,7,10,8
2891,7,4,5
2892,6,10,1
2893,1,5,4
2894,7,7,3
2895,2,10,10
2896,10,10,1
2897,2,9,4
2898,3,7,4
2899,2,5,2
2900,7,2,3
2901,5,2,2
2902,6,1,4
2903,9,9,2
2904,5,3,3
2905,4,8,1
2906,5,4,8
2907,7,1,9
2908,1,2,2
2909,3,5,10
2910,1,2,1
2911,9,7,10
2912,1,2,1
2913,8,10,8
2914,2,2,6
2915,1,2,7
2916,9,9,5
2917,10,1,10
2918,9,7,3
2919,9,7,4
2920,3,6,8
2921,3,4,3
2922,6,3,4
2923,8,8,9
2924,9,1,6
2925,2,4,3
2926,10,5,5
2927,2,1,7
2928,4,2,9
2929,3,6,1
2930,7,8,1
2931,4,6,4
2932,3,3,7
2933,8,10,9
2934,4,5,10
2935,7,3,8
2936,4,7,3
2937,8,8,2
2938,9,10,9
2939,10,2,10
2940,3,9,2
2941,7,7,2
2942,3,7,2
2943,8,2,3
2944,8,9,4
2945,4,4,10
2946,5,4,4
2947,9,3,7
2948,2,9,3
2949,1,2,9
2950,2,4,3
2951,8,3,7
2952,3,7,9
2953,2,2,6
2954,9,9,6
2955,1,7,7
2956,5,1,10
2957,7,10,4
2958,1,2,5
2959,5,5,8
2960,9,4,10
2961,9,5,6
2962,1,5,9
2963,8,5,8
2964,10,8,10
2965,10,1,8
2966,3,5,7
2967,2,4,10
2968,1,9,9
2969,2,6,7
2970,7,8,7
2971,10,5,8
2972,1,10,8
2973,5,6,4
2974,4,4,8
2975,5,6,7
2976,9,3,8
2977,4,4,9
2978,8,3,2
2979,8,2,9
2980,5,4,6
2981,9,9,3
2982,8,3,9
2983,10,9,5
2984,3,3,5
2985,1,6,3
2986,6,9,3
2987,6,2,8
2988,4,2,4
2989,3,4,10
2990,7,3,6
2991,8,4,9
2992,2,5,6
2993,6,1,7
2994,7,6,8
2995,10,9,1
2996,5,8,5
2997,5,6,10
2998,4,2,2
2999,6,3,1
3000,8,7,7
3001,8,3,7
3002,6,4,1
3003,5,8,9
3004,9,1,1
3005,10,3,6
3006,4,4,10
3007,8,2,5
3008,2,4,6
3009,10,1,3
3010,8,6,2
3011,9,8,4
3012,10,8,10
3013,3,3,4
3014,3,9,6
3015,4,2,1
3016,7,3,9
3017,3,10,9
3018,6,2,10
3019,8,2,8
3020,7,10,5
3021,3,10,4
3022,4,4,3
3023,3,10,7
3024,8,10,1
3025,10,5,7
3026,3,1,7
3027,1,5,2
3028,5,8,10
3029,1,4,8
3030,9,6,8
3031,8,2,8
3032,1,3,7
3033,6,7,7
3034,9,7,2
3035,9,3,6
3036,8,1,5
3037,5,3,3
3038,6,7,8
3039,8,10,2
3040,2,8,5
3041,1,1,8
3042,9,8,5
3043,7,1,5
3044,1,4,1
3045,8,4,1
3046,1,9,5
3047,8,1,7
3048,7,8,8
3049,3,4,10
3050,1,9,5
3051,6,7,5
3052,9,9,9
3053,1,5,4
3054,10,10,6
3055,1,8,7
3056,10,1,5
3057,9,1,3
3058,2,3,4
3059,5,10,9
3060,1,9,9
3061,9,5,9
3062,1,1,6
3063,3,9,7
3064,1,2,2
3065,1,4,5
3066,1,1,10
3067,7,2,1
3068,7,5,2
3069,7,6,7
3070,1,5,3
3071,6,9,7
3072,4,7,4
3073,9,9,4
3074,7,10,4
3075,5,8,7
3076,2,6,8
3077,1,3,4
3078,9,9,5
3079,1,10,10
3080,7,7,10
3081,6,1,9
3082,6,8,1
3083,2,8,8
3084,1,5,8
3085,9,9,8
3086,3,2,5
3087,9,10,5
3088,10,3,10
3089,2,9,5
3090,6,6,4
3091,7,8,6
3092,10,7,9
3093,7,8,3
3094,5,3,8
3095,3,9,3
3096,2,2,9
3097,3,4,10
3098,8,9,1
3099,5,7,8
3100,3,3,2
3101,5,7,2
3102,7,5,10
3103,2,4,8
3104,2,1,4
3105,2,7,6
3106,10,6,1
3107,9,3,3
3108,9,6,6
3109,4,1,10
3110,7,6,2
3111,8,4,2
3112,1,7,3
3113,8,6,7
3114,2,10,2
3115,1,8,6
3116,4,3,4
3117,9,8,1
3118,6,2,10
3119,7,8,8
3120,6,1,5
3121,5,7,7
3122,2,1,8
3123,10,9,4
3124,2,9,5
3125,2,8,2
3126,10,3,5
3127,3,5,6
3128,5,5,4
3129,3,6,2
3130,10,10,10
3131,2,7,8
3132,9,8,7
3133,6,10,4
3134,9,5,8
3135,10,7,10
3136,7,2,9
3137,7,6,4
3138,10,8,10
3139,2,2,1
3140,8,2,8
3141,3,6,8
3142,6,7,8
3143,1,7,2
3144,9,7,3
3145,6,2,2
3146,2,9,1
3147,9,1,6
3148,2,3,8
3149,8,1,8
3150,4,7,8
3151,2,3,7
3152,8,8,6
3153,7,8,2
3154,9,8,6
3155,8,4,6
3156,3,5,7
3157,7,1,5
3158,7,4,3
3159,8,3,7
3160,8,7,9
3161,9,4,9
3162,10,6,1
3163,6,1,8
3164,5,7,5
3165,5,1,3
3166,8,4,7
3167,5,1,5
3168,10,4,5
3169,1,8,1
3170,10,10,9
3171,9,5,6
3172,3,5,3
3173,9,4,10
3174,5,7,9
3175,7,2,9
3176,8,5,7
3177,2,4,1
3178,5,6,9
3179,4,9,2
3180,1,6,6
3181,8,2,5
3182,9,9,10
3183,3,3,10
3184,1,6,3
3185,4,10,4
3186,8,2,1
3187,9,6,3
3188,2,4,7
3189,6,6,6
3190,4,8,3
3191,5,9,10
3192,2,7,9
3193,10,2,1
3194,2,10,5
3195,7,7,1
3196,8,6,10
3197,6,6,5
3198,9,8,5
3199,5,10,4
3200,2,9,7
3201,7,8,3
3202,10,4,5
3203,5,7,6
3204,9,10,2
3205,1,9,5
3206,6,1,10
3207,2,6,10
3208,6,10,7
3209,3,6,2
3210,9,3,8
3211,4,4,1
3212,9,2,4
3213,3,9,1
3214,4,7,2
